notification_id,job_name,exam_name,department,organization,qualification,age,salary,pay_level,vacancies,state,location,category,application_start,application_end,exam_date,result_date,official_website,official_pdf,apply_link,selection_process,application_fee,status,verification_status,verification_source,verification_timestamp,confidence,priority,notes,tags,first_seen,last_checked,days_left,stage
19333051e7e5,NFRA Young Professional Recruitment 2026 – Notification for 09 Posts,,,NFRA Young Professional,,,,,09,Delhi,Delhi,Job,,,,,,,https://www.indgovtjobs.in/2026/06/nfra-young-professional-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-13T11:45:00,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,delhi jobs,young professionals",2026-07-13T11:44:56,2026-07-30T09:22:13,,New
3b3dcf0fed9b,"IAF Agniveervayu Intake 02/2027: Notification, Online Form",,,"IAF Agniveervayu Intake 02/2027: Notification, Online Form",,,,,,All India,All India,Job,,,,,,,https://www.indgovtjobs.in/2026/07/IAF-Agniveervayu-Intake-02-2027.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-13T11:45:00,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,agneepath jobs,indian air force jobs",2026-07-13T11:44:56,2026-07-30T09:22:13,,New
a7d9b1fdb306,"UPSC: Reserve List: Combined Geo-Scientist (Main) Examination, 2025",,Union Public Service Commission,UPSC,,,,,,All India,All India,Exam,,,,,https://upsc.gov.in/,,https://upsc.gov.in/whats-new/Combined%20Geo-Scientist%20%28Main%29%20Examination%2C%202025/Reserve%20List,,,Not Applied,Verified with Official Website,official:upsc.gov.in,2026-07-28T20:41:27,0.85,Low,,"upsc,central,exam",2026-07-13T20:19:43,2026-07-30T09:22:13,,New
cfe8debf535d,"UPSC: Important instructions for the candidates qualified for the Indian Forest Service (Main) Examination, 2026",,Union Public Service Commission,UPSC,,,,,,All India,All India,Exam,,,,,https://upsc.gov.in/,,https://upsc.gov.in/content/important-instructions-candidates-qualified-indian-forest-service-main-examination-2026,,,Not Applied,Verified with Official Website,official:upsc.gov.in,2026-07-20T17:05:37,0.85,Low,,"upsc,central,exam",2026-07-13T20:19:43,2026-07-30T09:22:13,,New
bd37d8521d64,NHSRCL Junior Engineer Recruitment 2026 – Apply Online for 175 Posts | Last Date 14-07-2026,,,NHSRCL Junior Engineer,,,,,175,All India,All India,Job,,2026-07-14,,,,,https://www.indgovtjobs.in/2026/06/nhsrcl-junior-engineer-recruitment.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,new,railway jobs",2026-07-13T20:20:19,2026-07-30T09:22:13,-16,Expired
f9fb83046123,NHSRCL Deputy Engineer Recruitment 2026 – Apply Online for 34 Posts | Last Date 14-07-2026,,,NHSRCL Deputy Engineer,,,,,34,All India,All India,Job,,2026-07-14,,,,,https://www.indgovtjobs.in/2026/06/nhsrcl-deputy-engineer-recruitment-2026.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-18T23:40:39,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,railway jobs",2026-07-13T20:20:19,2026-07-30T09:22:13,-16,Expired
f83de0932e7f,IIT Kharagpur Professional Trainees Recruitment 2026: Apply for 10 Posts | Last Date 19-07-2026,,,IIT Kharagpur Professional Trainees,,,,,10,West Bengal,West Bengal,Job,,2026-07-19,,,,,https://www.indgovtjobs.in/2026/07/iit-kharagpur-professional-trainees.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-23T17:53:57,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,accountant,west bengal jobs",2026-07-13T20:20:19,2026-07-30T09:22:13,-11,Expired
cf5b3f298da2,CWDB Young Professional Recruitment 2026: Apply for 2 YP Vacancies,,,CWDB Young Professional,,,,,,Rajasthan,Rajasthan,Job,,,,,,,https://www.indgovtjobs.in/2026/07/cwdb-young-professional-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-18T23:40:39,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,rajasthan jobs,young professionals",2026-07-13T20:20:19,2026-07-30T09:22:13,,New
8617acf5161b,Ordnance Factory Nalanda Recruitment 2026: Apply Offline for 12 Project Engineer Posts,,,Ordnance Factory Nalanda,,,,,,Bihar,Bihar,Job,,,,,,,https://www.indgovtjobs.in/2026/07/ordnance-factory-nalanda-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,bihar jobs,engineer jobs,ordnance factory",2026-07-13T23:59:20,2026-07-30T09:22:13,,New
809ad6348b3f,RRB: Welcome to the New Website of Railway Recruitment Boards.,,Ministry of Railways,Railway Recruitment Boards,,,,,,All India,All India (zone choice incl. Bengaluru),Job,,,,,https://rrb.indianrailways.gov.in/,,https://www.rrbapply.gov.in,,,Not Applied,Verified with Official Website,official:rrb.indianrailways.gov.in,2026-07-28T20:41:27,0.85,Low,,"rrb,railway,central",2026-07-14T23:40:08,2026-07-30T09:22:13,,New
78a2a0b48826,DRDO DMRL Paid Internship Recruitment 2026 – Apply for 20 Posts | Last Date 15-07-2026,,,DRDO DMRL Paid Internship,,,,,20,All India,All India,Job,,2026-07-15,,,,,https://www.indgovtjobs.in/2026/07/drdo-dmrl-paid-internship-recruitment.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,defence jobs,hyderabad jobs,internship",2026-07-14T23:40:32,2026-07-30T09:22:13,-15,Expired
72abb4143a1d,BGSS Bank of Baroda Recruitment 2026 – Apply Online for 468 Posts | Last Date 15-07-2026,,,BGSS Bank of Baroda,,,,,468,Gujarat,Gujarat,Job,,2026-07-15,,,,,https://www.indgovtjobs.in/2026/07/bgss-bank-of-baroda-recruitment.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,bangalore jobs,finance jobs,gujarat jobs,mumbai jobs",2026-07-14T23:40:32,2026-07-30T09:22:13,-15,Expired
e246948e8777,High Court of Delhi Judicial Service Examination 2026 – Apply Online for 27 Posts | Last Date 15-07-2026,,,High Court of Delhi Judicial Service Examination 2026 – Appl,,,,,27,Delhi,Delhi,Exam,,2026-07-15,,,,,https://www.indgovtjobs.in/2026/07/high-court-of-delhi-judicial-service.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,delhi jobs,high court vacancies,law",2026-07-14T23:40:32,2026-07-30T09:22:13,-15,Expired
02f2bcb04281,ICAR IVRI Young Professional II Recruitment 2026 – Walk in Interview,,,ICAR IVRI Young Professional II,,,,,,Uttar Pradesh,Uttar Pradesh,Job,,,,,,,https://www.indgovtjobs.in/2026/07/icar-ivri-young-professional-ii.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,icar,uttar pradesh jobs,young professionals",2026-07-14T23:40:32,2026-07-30T09:22:13,,New
0b0bc2129ff4,AVNL Recruitment 2026 – Apply Online for 1213 Executive and Non Executive Posts | Last Date 25-07-2026,,,AVNL,,,,,,All India,All India,Job,,2026-07-25,,,,,https://www.indgovtjobs.in/2026/07/AVNL-Recruitment.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,manager jobs,technician jobs",2026-07-14T23:40:32,2026-07-30T09:22:13,-5,Expired
c3df36d26472,"OUAT Recruitment 2026 – Walk in interview for YP, Helper & Consultant Posts",,,OUAT,,,,,,Odisha,Odisha,Job,,,,,,,https://www.indgovtjobs.in/2026/07/OUAT-Recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,helper jobs,odisha jobs,young professionals",2026-07-14T23:40:32,2026-07-30T09:22:13,,New
a5ab3a0a6d41,IDBI Bank Specialist Officer Phase II 2026-27 – Apply Online for 31 Posts,,,IDBI Bank Specialist Officer Phase II 2026-27 – Apply Online,,,,,31,All India,All India,Job,,,,,,,https://www.indgovtjobs.in/2026/07/idbi-bank-specialist-officer-phase-ii.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,bank jobs,engineer jobs,it jobs,new",2026-07-14T23:40:32,2026-07-30T09:22:13,,New
76bf1f06231d,UPSSSC Auditor and Assistant Accountant Online Form 2026,,,UPSSSC,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/upsssc/upsssc-pet-all-form-2026/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-26T22:00:43,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-14T23:40:35,2026-07-30T09:22:13,,New
6c48db07706d,Railway RRB Section Controller CEN 03/2026 Online Form | Last Date : 14/08/2026,,,Railway,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/rrb-section-controller-03-2026/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-23T17:53:58,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-14T23:40:35,2026-07-30T09:22:13,,New
549d79e1d37a,UPSSSC OTR One Time Registration Online Form 2026,,,UPSSSC,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/upsssc-otr-online-form-2026/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-23T17:53:58,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-14T23:40:35,2026-07-30T09:22:13,,New
4870d12cb923,Indian Army SSC Technical 68th Online Form 2026 | Last Date : 06/08/2026,,,Indian,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/join-indian-army-july26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-23T17:53:58,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-14T23:40:35,2026-07-30T09:22:13,,New
63c77e552a77,UPSC IFS Mains Online Form 2026 | Last Date : 22/07/2026,,,UPSC,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/upsc/upsc-ias-ifs-pre-2026/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-23T17:53:58,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-14T23:40:35,2026-07-30T09:22:13,,New
105cc58f4b60,IBPS: IDBI Recruitment of Specialist Officers - 2026-27 Registration From 14-Jul-2026,,Institute of Banking Personnel Selection,IBPS,,,,,,All India,All India,Exam,,,,,https://www.ibps.in/index.php/recruitment/,,https://ibpsreg.ibps.in/idbiscojun26/,,,Not Applied,Verified with Official Website,official:ibps.in,2026-07-26T22:00:42,0.85,Low,,"ibps,banking,central",2026-07-16T18:44:06,2026-07-30T09:22:13,,New
88b352c179b7,IBPS: NABARD Recruitment of Specialists On Contract - 2026-27 Registration From 10-Jul-2026,,Institute of Banking Personnel Selection,IBPS,,,,,,All India,All India,Exam,,,,,https://www.ibps.in/index.php/recruitment/,,https://ibpsreg.ibps.in/nabardjun26/,,,Not Applied,Verified with Official Website,official:ibps.in,2026-07-23T17:53:56,0.85,Low,,"ibps,banking,central",2026-07-16T18:44:06,2026-07-30T09:22:13,,New
c495c2323975,IBPS: IDBI Recruitment of Specialist Officers - 2026-27 14-Jul-2026 26-Jul-2026,,Institute of Banking Personnel Selection,IBPS,,,,,,All India,All India,Exam,,,,,https://www.ibps.in/index.php/recruitment/,,https://ibpsreg.ibps.in/idbiscojun26/,,,Not Applied,Verified with Official Website,official:ibps.in,2026-07-26T22:00:42,0.85,Low,,"ibps,banking,central",2026-07-16T18:44:07,2026-07-30T09:22:13,,New
d06cfe7f18f4,IBPS: NABARD Recruitment of Specialists On Contract - 2026-27 10-Jul-2026 23-Jul-2026,,Institute of Banking Personnel Selection,IBPS,,,,,,All India,All India,Exam,,,,,https://www.ibps.in/index.php/recruitment/,,https://ibpsreg.ibps.in/nabardjun26/,,,Not Applied,Verified with Official Website,official:ibps.in,2026-07-23T17:53:56,0.85,Low,,"ibps,banking,central",2026-07-16T18:44:07,2026-07-30T09:22:13,,New
bce1e05e4fdb,IBPS: SBI Recruitment Of Specialist Cadre Officer (Bank Medical Officer) 24-Jun-2026 21-Jul-2026,,Institute of Banking Personnel Selection,IBPS,,,,,,All India,All India,Exam,,,,,https://www.ibps.in/index.php/recruitment/,,https://ibpsreg.ibps.in/sbiscojun26/,,,Not Applied,Verified with Official Website,official:ibps.in,2026-07-20T17:05:37,0.85,Low,,"ibps,banking,central",2026-07-16T18:44:07,2026-07-30T09:22:13,,New
4289331e0454,UPSC 450 Various Posts Online Form 2026,,,,,,,,,,,Job,,,,,,,https://www.freejobalert.com/articles/upsc-recruitment-2026-apply-online-for-450-drug-inspector-assistant-engineer-and-more-posts-3055477,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-17T23:40:37,0.3,Low,Found via aggregator - needs official confirmation,aggregator,2026-07-16T18:44:22,2026-07-30T09:22:13,,New
b909c0c688b1,"SBI Medical Officer Recruitment 2026: Apply Online for 35 Posts, Notification | Last Date 21-07-2026",,,SBI Medical Officer,,,,,35,All India,All India,Job,,2026-07-21,,,,,https://www.indgovtjobs.in/2026/06/sbi-medical-officer-recruitment.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-26T22:00:43,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,bank jobs,medical jobs,officer jobs",2026-07-16T18:44:24,2026-07-30T09:22:13,-9,Expired
86e7f9e035c0,"IOB Apprentice Recruitment 2026 – Apply Online for 750 Posts, Notification | Last Date 20-07-2026",,,IOB Apprentice,,,,,750,All India,All India,Apprenticeship,,2026-07-20,,,,,https://www.indgovtjobs.in/2026/07/IOB-Apprentice-Recruitment.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-20T17:05:37,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,apprenticeship training,bank jobs",2026-07-16T18:44:24,2026-07-30T09:22:13,-10,Expired
c648621c3815,Latest Bank Jobs 2026 – Govt Banking Recruitment 9113 Vacancies,,,Latest Bank Jobs 2026 – Govt Banking,,,,,9113,All India,All India,Job,,,,,,,https://www.indgovtjobs.in/2013/08/bank-jobs-openings-august-2013.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-17T23:40:37,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,top pages",2026-07-16T18:44:24,2026-07-30T09:22:13,,New
abc8de3ebb54,BEL Panchkula SAE Recruitment 2026 - Apply Online for 06 Posts | Last Date 16-07-2026,,,BEL Panchkula SAE,,,,,06,Haryana,Haryana,Job,,2026-07-16,,,,,https://www.indgovtjobs.in/2026/06/bel-panchkula-sae-recruitment-2026.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,bel jobs,engineer jobs,ex-serviceman jobs,haryana jobs",2026-07-16T18:44:24,2026-07-30T09:22:13,-14,Expired
755845d8da33,IBPS SO Notification 2026 – Apply Online for 745+ Posts | Last Date 21-07-2026,,,IBPS SO Notification 2026 – Apply Online for 745+ Posts | La,,,,,745,All India,All India,Job,,2026-07-21,,,,,https://www.indgovtjobs.in/2026/07/IBPS-SO-Notification.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-20T17:05:37,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,agriculture,ibps,it jobs,law",2026-07-16T18:44:24,2026-07-30T09:22:13,-9,Expired
62979f5513e6,"CCI Recruitment 2026 – Apply Online for 148 Posts, Notification | Last Date 24-07-2026",,,CCI,,,,,148,All India,All India,Job,,2026-07-24,,,,,https://www.indgovtjobs.in/2026/07/CCI-Recruitment.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-29T14:50:32,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,assistants,management trainees,manager jobs",2026-07-16T18:44:24,2026-07-30T09:22:13,-6,Expired
f225ba4927cb,MPPSC Assistant Town Planner Online Form 2026 | Last Date : 31/07/2026,,,MPPSC,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/mppsc-atp-july26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-26T22:00:43,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-16T18:44:25,2026-07-30T09:22:13,,New
aad9ebbf479e,Railway NFR Apprentice Online Form 2026 | Last Date : 19/08/2026,,,Railway,,,,,,All India,All India,Apprenticeship,,,,,,,https://www.sarkariresult.com/railway/railway-nfr-apprentice-july26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-26T22:00:43,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-16T18:44:25,2026-07-30T09:22:13,,New
c91f23755bce,"MPRDC Manager Technical Recruitment 2026 – Apply Online for 18 Posts, Notification",,,MPRDC Manager Technical,,,,,18,Madhya Pradesh,Madhya Pradesh,Job,,,,,,,https://www.indgovtjobs.in/2026/07/mprdc-manager-technical-recruitment.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,engineer jobs,madhya pradesh jobs,manager jobs,technical jobs",2026-07-17T16:17:15,2026-07-30T09:22:13,,New
23af97b431f9,"IIFCL Projects Limited Consultant Recruitment 2026 – Notification, Application Form",,,IIFCL Projects Limited Consultant,,,,,,Delhi,Delhi,Job,,,,,,,https://www.indgovtjobs.in/2026/07/iifcl-projects-limited-consultant.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,chennai jobs,delhi jobs,gujarat jobs",2026-07-17T16:17:15,2026-07-30T09:22:13,,New
14a36b213468,"NABARD Specialist Recruitment July 2026: Apply Online, Notification, 06 Posts | Last Date 23-07-2026",,,NABARD Specialist,,,,,06,All India,All India,Job,,2026-07-23,,,,,https://www.indgovtjobs.in/2026/07/NABARD-Specialist-Recruitment-July-2026.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,it jobs,nabard",2026-07-17T16:17:15,2026-07-30T09:22:13,-7,Expired
abdf576e3051,"Apprentice Government Jobs 2026 (18376+ Vacancies for Fresher ITI, Diploma, Graduates)",,,Apprentice Government Jobs 2026 (18376+ Vacancies for Freshe,,,,,18376,All India,All India,Apprenticeship,,,,,,,https://www.indgovtjobs.in/2017/04/Apprentice-Jobs.html,,,Not Applied,Unverified,aggregator:indgovtjobs.in,2026-07-26T12:00:34,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,apprenticeship training,top pages",2026-07-17T16:17:15,2026-07-30T09:22:13,,New
d8628e4fadd1,"SDSC SHAR Research Associate Recruitment 2026 – Notification, Online Form | Last Date 17-07-2026",,,SDSC SHAR Research Associate,,,,,,Andhra Pradesh,Andhra Pradesh,Job,,2026-07-17,,,,,https://www.indgovtjobs.in/2026/06/sdsc-shar-research-associate.html,,,Not Applied,Application Closed,aggregator:indgovtjobs.in,2026-07-20T17:05:38,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,indgovtjobs.in,andhra pradesh,isro jobs,research jobs",2026-07-17T16:17:15,2026-07-30T09:22:13,-13,Expired
d34abf0d1b6d,Air Force Agniveer Vayu Musician Online Form 2026,,,Air,,,,,,All India,All India,Job,,,,,,,https://www.sarkariresult.com/2026/air-force-agniveervayu-musician-july26/,,,Not Applied,Unverified,aggregator:sarkariresult.com,2026-07-28T20:41:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,sarkariresult.com",2026-07-17T16:17:16,2026-07-30T09:22:13,,New
